client_id,business_name,owner_first_name,trade,trade_confidence,license_class,roc_number,phone,city,zip,also_holds,email,website
cyprus-electric-llc,Cyprus Electric LLC,NEIL,electrical,high,R-11,361597,(480) 450-9016,Florence,85132,,,
rykar-construction-llc,RyKar Construction LLC,Ryan,general,high,B,361591,(623) 695-9272,Queen Creek,85142,,,
west-summit-general-contracting-llc,West Summit General Contracting LLC,Nathanial,general,high,B-1,361582,(206) 326-8367,Renton,98058,,,
mills-ventures-and-development-llc,MILLS VENTURES AND DEVELOPMENT LLC,Seth,general,high,B-1,361578,(225) 228-0228,Gonzales,70737,,,
elite-glass-enterprise-llc,Elite Glass Enterprise LLC,Francisco,glass,high,CR-65,361577,(562) 572-8715,PICO RIVERA,90660,,,
p-a-custom-trim-llc,P A CUSTOM TRIM LLC,Jacqueline,carpentry,high,CR-60,361570,(615) 401-3262,Laveen,85339,,,
paint-daddy-llc,Paint Daddy LLC,Brian,painting,high,R-34,361569,(315) 200-3888,GLENDALE,85306,,,
hahn-roofing-llc,Hahn Roofing LLC,Wesley,hvac,medium,CR-45,361567,(928) 282-4733,Sedona,86340,KB-1|CR-42,,
calmar-builders-llc,Calmar Builders LLC,David,general,high,KB-2,361565,(970) 371-9900,NEW RIVER,85087,,,
ty-franklin-masteller,Ty Franklin Masteller,Ty,handyman,high,R-62,361564,(509) 251-8687,Yuma,85367,,,
wsp-usa-inc,WSP USA INC.,Ronald,general,high,A,361562,(716) 395-2349,New York,10119,,,
sonoran-solar-screens-llc,Sonoran Solar Screens LLC,James,handyman,high,R-62,361561,(602) 377-9477,PHOENIX,85024,,,
slate-contracting-llc,Slate Contracting LLC,Michelle,general,high,KB-1,361560,(480) 800-0600,PHOENIX,85016,,,
bates-welding-inc,"Bates Welding, Inc.",Jay,welding,high,CR-56,361559,(209) 620-4583,Knights Ferry,95361,,,
trikon-plc,trikon plc,Kapil,general,high,KB-2,361556,(480) 273-9367,CHANDLER,85249,,,
fire-and-ice-refrigeration-llc,Fire and Ice Refrigeration LLC,Arthur,hvac,high,CR-39,361554,(602) 550-2059,Mesa,85207,,,
fx-companies-llc,"FX COMPANIES, LLC",Claudia,general,high,B,361550,(623) 312-0375,Buckeye,85326,,,
brady-builds-llc,Brady Builds LLC,R,carpentry,high,C-60,361548,(702) 916-3551,Henderson,89014,C-48|C-8,,
kannon-contracting-llc,"Kannon Contracting, LLC",Kim,general,high,B,361545,(602) 989-1440,MESA,85213,,,
operation-air-co-llc,Operation Air Co LLC,Elijha,hvac,high,CR-39,361543,(602) 694-6918,Tempe,85282,,,
tesla-energy-operations-inc,"Tesla Energy Operations, Inc",Steven,electrical,high,CR-11,361542,(844) 837-5201,FREMONT,94538,KB-1|A|KB-1|CR-11,,
leon-carpet-llc,Leon Carpet LLC,Victor,tile,high,CR-48,361538,(520) 861-0701,Tucson,85713,CR-8,,
nationwide-hospitality-electric-llc,"Nationwide Hospitality Electric, LLC",Steven,electrical,high,C-11,361535,(919) 930-1019,Raleigh,27609,,,
nextgen-climate-systems-llc,NEXTGEN CLIMATE SYSTEMS LLC,Javier,hvac,high,CR-39,361534,(602) 486-7567,GOODYEAR,85338,,,
southwest-commercial-builders-llc,"Southwest Commercial Builders, LLC",Seth,general,high,B-1,361528,(602) 930-8398,PHOENIX,85040,,,
kutter-plumbing-solutions-llc,Kutter Plumbing Solutions LLC,TRAVIS,plumbing,high,CR-37,361525,(602) 819-5877,MARICOPA,85138,,,
franciscos-honest-concrete-llc,Francisco's Honest Concrete LLC,Francisco,concrete,medium,B,361521,(520) 807-0691,Tucson,85706,CR-9,,
cactus-valley-builders-llc,CACTUS VALLEY BUILDERS LLC,Fabian,general,high,B,361520,(602) 581-2637,PHOENIX,85031,,,
rodeo-plumbing-and-drain-llc,Rodeo Plumbing and Drain LLC,Corie,plumbing,high,CR-37,361519,(480) 955-6066,Chandler,85286,,,
granite-hat-llc,granite hat LLC,granite,carpentry,high,CR-60,361518,(602) 935-8685,Phoenix,85302,,,
southwest-windows-and-doors-llc,"Southwest Windows and Doors, LLC",Robert,sheetrock,high,R-10,361517,(480) 967-2597,Tempe,85282,R-36|B-3,,
southwest-windows-and-doors-llc,"Southwest Windows and Doors, LLC",Robert,sheetrock,high,R-10,361512,(480) 967-2597,Tempe,85282,R-36|B-3,,
rescue-me-pool-services-llc,Rescue Me Pool Services LLC,Scott,pools,high,R-6,361511,(480) 628-4315,Gilbert,85298,R-62|R-21,,
willis-6-garage-door-pros-llc,Willis 6 Garage Door Pros LLC,Dustin,carpentry,high,R-60,361509,(928) 533-4367,PRESCOTT VALLEY,86314,,,
canyon-state-shade-llc,Canyon State Shade LLC,Owen,awnings,high,R-3,361508,(480) 740-3093,Mesa,85203,B-5,,
guardian-20-inc,Guardian 2.0 Inc,Jason,landscaping,high,CR-21,361507,(360) 430-3265,Prescott,86301,,,
authentic-property-solutions-llc,Authentic Property Solutions LLC,Thomas,handyman,high,R-62,361506,(319) 538-1767,Laveen,85339,B,,
terragotti-development-llc,TerraGotti Development LLC,Josh,general,high,B,361502,(602) 918-4143,Surprise,85379,,,
forgeon-corporation,Forgeon Corporation,Tungpin,electrical,high,C-11,361498,(562) 241-5390,Phoenix,85027,C-4,,
leaklab-llc,LeakLab LLC,Brandon,pools,high,CR-6,361495,(480) 646-0050,MESA,85205,,,
blue-diamond-pool-cleaning-servicing-llc,BLUE DIAMOND POOL CLEANING & SERVICING LLC,Bailey,pools,high,CR-6,361493,(928) 240-2057,MESA,85207,,,
borges-design-co-llc,BORGES DESIGN CO. LLC,John,pools,high,CR-6,361492,(602) 218-2008,PHOENIX,85028,,,
garrett-precision-llc,Garrett Precision LLC,Garrett,fencing,high,CR-14,361489,(928) 899-5944,Humboldt,86329,CR-2,,
bear-canyon-nursery-and-landscaping-inc,Bear Canyon Nursery and Landscaping Inc,Michael,landscaping,high,CR-21,361485,(520) 760-2333,Tucson,85749,CR-31|CR-21,,
certified-electrical-services-llc,Certified Electrical Services LLC,STEVE,electrical,high,CR-11,361484,(480) 938-9349,Casa Grande,85193,,,
all-we-do-is-painting-coatings-llc,All We Do Is Painting & Coatings LLC,Lo,painting,high,CR-34,361482,(480) 209-4919,MESA,85209,,,
boga-home-improvements-llc,BOGA Home Improvements LLC,Juan,handyman,high,R-62,361479,(480) 859-1190,PHOENIX,85051,,,
awesome-good-air-inc,Awesome Good Air Inc.,Gregory,hvac,high,CR-39,361477,(847) 412-8902,MESA,85201,,,
almost-anything-llc,Almost Anything LLC,Brian,general,high,A,361474,(602) 619-0531,DEWEY,86327,,,
paramount-contracting-inc,Paramount Contracting Inc.,Jonathan,general,high,KB-1,361473,(951) 306-6712,Chandler,85225,,,
the-wall-company-llc,The Wall Company LLC,Jerome,plumbing,high,R-37R,361466,(602) 453-9255,Gilbert,85233,C-9|CR-2|CR-57|R-9,,
twinridge-construction-inc,"TwinRidge Construction, Inc.",Jose,septic,high,R-41,361465,(520) 405-5941,Tucson,85714,KB-1,,
hugh-stewart-remodeling-llc,Hugh Stewart Remodeling LLC,Hugh,carpentry,high,CR-61,361463,(954) 205-0262,LAUREL,20707,,,
ivi-north-inc,IVI North Inc,Jacob,general,high,B-1,361461,(920) 757-6001,Greenville,54942,,,
arizona-artisan-home-remodeling-llc,"ARIZONA ARTISAN HOME REMODELING, LLC",Cristian,general,high,B-3,361458,(480) 490-3466,Peoria,85381,,,
aspen-electric-hvac-llc,ASPEN ELECTRIC & HVAC LLC,Michael,hvac,high,CR-39,361457,(480) 227-0409,Queen Creek,85142,CR-11|B-3,,
brandon-david-carey,Brandon David Carey,Brandon,electrical,high,CR-11,361455,(928) 368-7614,Show Low,85901,,,
pena-dynamic-commercial-solutions-llc,Pena Dynamic & Commercial Solutions LLC,Jesus,hvac,high,CR-39,361453,(520) 250-0507,Tucson,85757,,,
nwestco-llc,Nwestco LLC,Johnny,general,high,A,361452,(406) 755-4343,Kalispell,59901,,,
vmw-construction-llc,VMW Construction LLC,Mario,excavating,high,CR-2,361451,(623) 227-7929,Avondale,85323,,,
jbh-construction-llc,Jbh construction LLC,John,general,high,B,361450,(505) 670-5461,PEORIA,85382,,,
smart-drywall-llc,"SMART DRYWALL, LLC",Angel,sheetrock,high,CR-10,361449,(602) 736-8593,Phoenix,85018,,,
robert-phillip-ponce,Robert Phillip Ponce,Robert,landscaping,high,CR-21,361448,(951) 292-8668,San Jacinto,92583,CR-3,,
hett-family-painting-llc,Hett Family Painting LLC,Samuel,painting,high,CR-34,361446,(480) 335-8099,Phoenix,85021,,,
noelene-watahomigie,Noelene Watahomigie,noelene,handyman,high,R-62,361442,(928) 715-2482,Peach Spring,86434,,,
pool-birdie-llc,"POOL BIRDIE, LLC",Bryan,pools,high,CR-6,361441,(602) 341-5537,PHOENIX,85018,,,
agutierrez-roofing-llc,AGUTIERREZ ROOFING LLC,Ana,roofing,high,CR-42,361434,(928) 577-4113,Mohave Valley,86440,,,
landshark-pools-llc,Landshark Pools LLC,Logan,pools,high,B-5,361433,(928) 208-7456,Lake Havasu City,86403,,,
mvg-group-llc,MVG Group LLC,Donald,excavating,high,A-5,361432,(360) 916-6230,Kalama,98625,,,
jgm-pet-doors-installations-llc,JGM Pet Doors Installations LLC,Gregory,carpentry,high,CR-61,361426,(623) 201-0849,WADDELL,85355,,,
ground-effects-llc,Ground Effects LLC,Jason,pools,high,KA-5,361425,(928) 516-9442,FORT MOHAVE,86426,,,
mastershield-roofing-llc,MASTERSHIELD ROOFING LLC,ROBERT,roofing,high,CR-42,361424,(602) 373-2896,Glendale,85306,,,
darren-dean-lester,Darren Dean Lester,Darren,lowvoltage,high,C-67,361420,(801) 859-6716,South Jordan,84009,,,
braithwaite-holdings-llc,Braithwaite Holdings L.L.C.,David,landscaping,high,CR-21,361413,(480) 653-2893,MESA,85212,,,
miles-hvac-llc,Miles HVAC LLC,Steven,hvac,high,CR-39,361411,(520) 270-2448,TUCSON,85730,,,
air-army-inc,"Air Army, Inc",Karl,hvac,high,CR-39,361408,(480) 992-1234,Phoenix,85018,,,
admon-albeer-mister,Admon Albeer Mister,Admon,electrical,high,CR-11,361407,(858) 388-0004,Glendale,85308,,,
andrew-john-beauchamp,Andrew John Beauchamp,Andrew,plumbing,high,CR-37,361405,(906) 360-5451,Mesa,85215,CR-39,,
andrew-john-beauchamp,Andrew John Beauchamp,Andrew,plumbing,high,CR-37,361404,(906) 360-5451,Mesa,85215,CR-39,,
hood-works-llc,"HOOD WORKS, LLC",Justin,general,high,B-3,361402,(928) 458-4223,Surprise,85388,,,
the-certified-arborist-llc,THE CERTIFIED ARBORIST LLC,GABRIEL,landscaping,high,CR-21,361401,(520) 273-4755,Tucson,85711,,,
prince-steel-llc,PRINCE STEEL LLC,Cqulin,steel,high,A-11,361400,(480) 433-1840,Gilbert,85296,,,
foresight-construction-llc,Foresight Construction LLC,Kyle,asphalt,high,A-14,361398,(253) 307-1858,Gig Harbor,98335,,,
top-notch-fence-llc,Top Notch Fence LLC,Jonathan,fencing,high,CR-14,361395,(928) 713-7586,Concho,85924,,,
jonathan-dinco,Jonathan Dinco,Jonathan,electrical,high,CR-11,361393,(760) 238-6787,Blythe,92225,,,
desert-bloom-garage-door-services-llc,Desert Bloom Garage Door Services LLC,Kevin,carpentry,high,R-60,361386,(480) 809-8165,PHOENIX,85040,,,
landmark-excavating-inc,"LANDMARK EXCAVATING, INC.",Nathan,general,high,A,361385,(801) 554-3255,American Fork,84003,,,
superstition-plumbing-llc,Superstition Plumbing LLC,Roy,plumbing,high,CR-37,361375,(480) 833-3112,SCOTTSDALE,85259,,,
prescott-home-safety-llc,Prescott Home Safety LLC,Jeffrey,handyman,high,R-62,361371,(928) 925-1012,Prescott,86301,CR-45,,
installation-concepts-arizona-llc,Installation Concepts Arizona LLC,Maria,plumbing,high,R-37R,361370,(480) 687-9384,Mesa,85209,B-3,,
ajg-contracting-group-llc,AJG Contracting Group LLC,Arturo,hvac,high,CR-39,361368,(919) 213-7623,Yuma,85365,CR-37|KB-1|KA,,
curlys-construction-llc,Curly's Construction LLC,Damion,sheetrock,high,CR-10,361360,(520) 991-2689,Tucson,85706,,,
phoenician-doors-and-windows-llc,Phoenician Doors and Windows LLC,Paul,carpentry,high,CR-60,361359,(602) 769-6908,Scottsdale,85260,,,
kellers-llc,"KELLER'S, LLC",Keenan,lowvoltage,high,C-67,361355,(910) 392-7011,Wilmington,28411,,,
tm-carpentry-llc,TM CARPENTRY LLC,trace,carpentry,high,CR-60,361354,(602) 399-0549,PRESCOTT VALLEY,86315,,,
diamond-desert-glass-llc,Diamond Desert Glass LLC,Christian,glass,high,CR-65,361351,(602) 772-1689,AVONDALE,85323,,,
supreme-paint-and-finish-llc,Supreme Paint and Finish LLC,JOSEPH,painting,high,CR-34,361350,(623) 466-3442,Buckeye,85396,,,
call-a-handyman-llc,Call-A-Handyman LLC,Christopher,handyman,high,R-62,361347,(480) 580-7363,New River,85087,,,
indys-demolition-inc,"Indy's Demolition, Inc",Indalecio,demolition,high,CR-57,361346,(323) 835-6710,Huntington Park,90255,,,
siteworks-landscape-maintenance-inc,"SITEWORKS LANDSCAPE MAINTENANCE, INC.",Cole,landscaping,high,CR-21,361344,(480) 820-1600,CHANDLER,85224,,,
sunset-state-home-improvements-llc,Sunset State Home Improvements LLC,George,handyman,high,R-62,361338,(201) 921-8544,CHANDLER,85286,,,
think-painting-llc,Think Painting LLC,Brian,painting,high,CR-34,361334,(623) 695-4980,GILBERT,85295,,,
willard-nash,Willard Nash,Willard,carpentry,high,R-60,361331,(541) 788-0314,Bend,97701,,,
paul-kaleb-andrew-meade,Paul Kaleb Andrew Meade,Paul,general,high,B,361326,(727) 631-2937,Panama City Beach,32408,,,
no-limit-contracting-llc,No Limit Contracting LLC,Imperio,asphalt,high,CR-69,361324,(602) 432-1012,Avondale,85323,KB-1,,
zhijian-liang,Zhijian Liang,Zhijian,general,high,B-1,361323,(626) 990-8989,Alhambra,91801,,,
karr-construction-development-llc,Karr Construction & Development LLC,Austin,welding,medium,B,361321,(623) 696-9182,Wittmann,85361,C-24,,
gallegos-granite-llc,GALLEGOS GRANITE LLC,Edgar,carpentry,high,CR-60,361320,(602) 919-9295,Tolleson,85353,,,
arizona-glass-brothers-llc,ARIZONA GLASS BROTHERS LLC,Jason,handyman,high,R-62,361319,(602) 622-2003,Tucson,85748,CR-65,,
highbeam-llc,"Highbeam, LLC",Shawn,lowvoltage,high,CR-67,361318,(480) 382-5406,Tempe,85282,,,
manncomm-solutions-llc,MANNCOMM SOLUTIONS LLC,Fernando,lowvoltage,high,C-67,361315,(678) 468-8314,Lawrenceville,30045,,,
mesa-verde-plumbing-llc,Mesa Verde Plumbing LLC,Michael,plumbing,high,R-37R,361308,(520) 808-7667,Tucson,85704,C-37,,
aesthetic-interiors-design-inc,AESTHETIC INTERIORS & DESIGN INC,James,general,high,B-3,361304,(425) 429-5221,Scottsdale,85262,,,
aa-drywallers-llc,"A&A DRYWALLERS, LLC",Gabriel,sheetrock,high,CR-10,361303,(928) 274-2168,CLARKDALE,86324,,,
beckshar-llc,BeckShar LLC,Brian,general,high,KB-2,361302,(480) 409-0373,Scottsdale,85260,KB-1,,
wit-construction-drywall-llc,WIT Construction & Drywall LLC,George,general,high,KB-2,361301,(520) 248-7350,Tucson,85746,,,
varitec-controls-and-service-solutions-llc,Varitec Controls and Service Solutions LLC,David,hvac,high,CR-39,361298,(602) 513-0315,Phoenix,85027,B-1,,
drf-builders-inc,"DRF Builders, Inc.",Dana,general,high,B-2,361284,(208) 254-2002,Garden City,83714,,,
precision-22-drywall-llc,Precision 22 Drywall LLC,Hisifredo,sheetrock,high,CR-10,361281,(928) 897-5388,Kingman,86409,,,
jerzak-service-corporation,Jerzak Service Corporation,David,carpentry,high,CR-60,361279,(623) 377-1175,PEORIA,85383,,,
daniel-rey-villa,Daniel Rey Villa,Daniel,excavating,high,CR-2,361278,(806) 685-3228,Plainview,79072,CR-67,,
ikon-wood-and-stone-llc,Ikon Wood and Stone LLC,Leon,carpentry,high,R-60,361277,(435) 467-8090,Colorado City,86021,,,
sodo-builders-az-llc,SODO BUILDERS AZ LLC,Martin,general,high,B-1,361273,(206) 844-0107,Bellevue,98004,,,
doghouse-enterprises-llc,Doghouse Enterprises LLC,Jonathan,general,high,KB-1,361271,(717) 916-1654,MESA,85212,,,
hector-burrola,Hector Burrola,Hector,general,high,KB-1,361270,(801) 510-9209,Kaysville,84037,,,
mauch-1-construction-llc,Mauch 1 Construction LLC,Noah,general,high,B,361264,(928) 450-0541,TOPOCK,86436,,,
premier-eco-solutions-llc,Premier ECO Solutions LLC,Erik,lowvoltage,high,CR-67,361263,(424) 221-9402,Phoenix,85020,CR-67,,
bmg-resurfacing-llc,BMG Resurfacing LLC,Blake,carpentry,high,CR-60,361259,(602) 935-5455,Phoenix,85032,,,
liminal-path-ventures-llc,Liminal Path Ventures LLC,Nathan,glass,high,CR-65,361257,(520) 599-3395,Tucson,85730,,,
christopher-mark-jozefski,Christopher Mark Jozefski,Christopher,painting,high,CR-34,361256,(585) 857-4926,Peoria,85831,,,
square-one-homes-llc,Square One Homes LLC,WILLIAM,general,high,B,361254,(618) 513-9549,Scottsdale,85251,,,
arizona-civil-group-llc,Arizona Civil Group LLC,Daniel,plumbing,high,CR-80,361252,(480) 640-2555,Cave Creek,85331,,,
aybob-llc,AYBOB LLC,Robert,hvac,high,CR-39,361249,(928) 412-2961,LAKE HAVASU CITY,86403,,,
psg-energy-services-llc,"PSG Energy Services, LLC",Brian,electrical,high,C-11,361248,(813) 539-0219,Macon,31206,,,
brcontracting-llc,BRContracting LLC,Steven,demolition,medium,KB-1,361246,(480) 784-7289,Mesa,85207,CR-57,,
campbell-quality-construction-llc,Campbell Quality Construction LLC,Douglas,general,high,B-3,361245,(480) 290-3621,Apache Junction,85119,,,
buildit-shell-contractor-llc,BUILDIT SHELL CONTRACTOR LLC,Nakia,general,high,KB-1,361244,(772) 646-8728,Sebastian,32958,,,
epta-construction-llc,EPTA Construction LLC,Celiar,electrical,high,CR-11,361242,(480) 800-7203,Maricopa,85139,KB-1|KA|CR-77|KB-2,,
salazar-development-llc,Salazar Development LLC,Rodrigo,plumbing,medium,KB-2,361241,(520) 977-9542,Green Valley,85614,CR-37,,
palacios-home-services-llc,Palacios Home Services LLC,Andrew,electrical,high,CR-11,361240,(480) 277-6015,Litchfield Park,85340,,,
glistening-waters-pool-services-llc,"GLISTENING WATERS POOL SERVICES, LLC",Joshua,pools,high,CR-6,361238,(480) 414-6500,GLENDALE,85312,,,
sev-home-services-inc,SEV Home Services Inc.,Jose,plumbing,high,CR-37,361237,(623) 232-3742,QUEEN CREEK,85142,,,
august-pools-and-outdoor-living-llc,August Pools and Outdoor Living LLC,Danny,pools,high,KA-5,361234,(602) 686-3076,SCOTTSDALE,85255,,,
best-mechanical-inc,"BEST MECHANICAL, INC",Jeffery,plumbing,high,C-37,361232,(661) 940-4848,Lancaster,93535,C-39,,
pioneer-tech-security-llc,Pioneer Tech & Security LLC,Russell,lowvoltage,high,CR-67,361230,(480) 620-2603,QUEEN CREEK,85142,,,
top-energy-electric-llc,Top Energy Electric LLC,William,electrical,high,CR-11,361228,(602) 693-6807,Phoenix,85042,,,
frank-the-plumber-handyman-llc,Frank The Plumber handyman LLC,Frank,plumbing,high,R-37R,361226,(562) 842-5687,Topock,86436,,,
edward-don-company-llc,"EDWARD DON & COMPANY, LLC",Robert,general,high,B-1,361221,(708) 883-8436,Woodridge,60517,,,
chilled-haven-air-llc,Chilled Haven Air LLC,Manuel,hvac,high,CR-39,361219,(480) 387-0011,MARICOPA,85139,,,
call-doug-llc,Call Doug LLC,Douglas,handyman,high,R-62,361218,(520) 444-7839,Green Valley,85622,,,
hsi-kun-chen,Hsi Kun Chen,Hsi,electrical,medium,KB-1,361212,(810) 377-7777,Phoenix,85085,CR-11,,
forever-22-builders-llc,Forever 22 Builders LLC,Anthony,general,high,KB-2,361210,(602) 686-0221,Peoria,85383,,,
urban-bluegrass-unlimited-llc,Urban Bluegrass Unlimited LLC,Max,pools,high,KA-5,361209,(602) 748-0232,Phoenix,85018,,,
tde-enterprises-llc,TDE Enterprises LLC,Troy,general,high,KB-2,361208,(480) 229-0064,GILBERT,85298,,,
builder-pros-llc,Builder Pros LLC,Daniel,demolition,medium,B,361205,(602) 579-7021,Mesa,85207,C-57,,
llanos-irrigation-landscapes-llc,Llanos Irrigation & landscapes LLC,thomas,landscaping,high,CR-21,361204,(520) 988-0505,TUCSON,85757,,,
vision-built-home-improvement-llc,VISION BUILT HOME IMPROVEMENT LLC,Steven,handyman,high,R-62,361202,(623) 203-5739,WADDELL,85355,,,
ajg-contracting-group-llc,AJG Contracting Group LLC,Arturo,hvac,high,CR-39,361200,(919) 213-7623,Yuma,85365,CR-37|KB-1|KA,,
royal-alpha-solutions-llc,Royal Alpha Solutions LLC,Bradley,handyman,high,R-62,361194,(480) 692-1159,Waddell,85355,,,
blu-hammer-construction-llc,Blu Hammer Construction LLC,Edward,general,high,KB-2,361192,(520) 243-3593,Tucson,85746,,,
bear-down-roofing-llc,Bear Down Roofing LLC,Jesus,roofing,high,CR-42,361191,(520) 380-7476,TUCSON,85714,,,
bortec-llc,Bortec LLC,Robert,plumbing,medium,A-12,361184,(972) 429-9954,Wylie,75098,,,
bellioni-estates-llc,Bellioni Estates LLC,Angela,general,high,B,361181,(503) 313-5387,Chandler,85225,,,
oasis-concepts-llc,Oasis Concepts LLC,Johnier,pools,high,KA-5,361180,(480) 433-9313,Gilbert,85233,,,
purflo-plumbing-llc,Purflo Plumbing LLC,Adam,plumbing,high,CR-37,361179,(520) 288-0895,Tucson,85746,,,
pacificwest-energy-solutions-inc,"PacificWest Energy Solutions, Inc",Craig,general,high,A,361178,(812) 471-5000,Northridge,91324,B-1,,
zhi-lin-chen,Zhi Lin Chen,Zhilin,general,high,B-1,361175,(626) 265-6973,Alhambra,91801,,,
cml-companies-llc,CML Companies LLC,Mark,fencing,high,R-14,361173,(480) 375-8207,Higley,85236,R-60,,
pitman-construction-llc,Pitman Construction LLC,Martin,general,high,KB-2,361172,(928) 463-1332,Chino Valley,86323,,,
b2-pro-painting-llc,B2-Pro Painting LLC,Juan,painting,high,CR-34,361170,(480) 417-3103,PHOENIX,85016,,,
noyas-electric-services-llc,NOYA'S ELECTRIC SERVICES LLC,Jaime,electrical,high,R-11,361169,(480) 869-8412,MESA,85204,,,
blazeys-home-services-llc,Blazey's Home Services LLC,Omar,handyman,high,R-62,361168,(520) 465-1719,Tucson,85746,,,
mammoth-millworks-llc,Mammoth Millworks LLC,Jherick,carpentry,high,CR-60,361167,(360) 454-4126,Phoenix,85009,,,
as-masonry-construction-and-landscaping-llc,A's Masonry Construction and Landscaping LLC,Aaron,landscaping,high,CR-21,361166,(760) 646-2855,Prescott,86303,,,
supertech-industries-llc,SuperTech Industries LLC,Robert,hvac,high,CR-39,361165,(480) 914-0911,Gilbert,81540,,,
serwit-co-llc,"SERWIT CO, LLC",Claude,landscaping,high,CR-21,361161,(888) 823-1458,Scotttsdale,85251,,,
imperial-diamond-flooring-llc,IMPERIAL DIAMOND FLOORING LLC,Akiva,flooring,high,CR-8,361159,(732) 347-2218,Lakewood,08701,,,
gladiator-contracting-llc,"GLADIATOR CONTRACTING, LLC",Joseph,carpentry,high,R-60,361154,(602) 670-9949,Phoenix,85024,KB-2|CR-37|CR-11|KA-5,,
gladiator-contracting-llc,"GLADIATOR CONTRACTING, LLC",Joseph,carpentry,high,R-60,361153,(602) 670-9949,Phoenix,85024,KB-2|CR-37|CR-11|KA-5,,
joseph-benard-mills,Joseph Benard Mills,Joseph,landscaping,high,CR-21,361151,(520) 390-9854,Tucson,85715,,,
calcom-roofing-inc,"CALCOM ROOFING, INC.",William,roofing,high,CR-42,361150,(951) 317-1615,Corona,92877,,,
